,g_number_of_nodes,g_number_of_arcs,g_min_cost,g_max_cost,g_sum_cost,g_mean_cost,g_std_cost,g_min_cap,g_max_cap,g_sum_cap,g_mean_cap,g_std_cap,g_shortest_path,g_supply,g_number_of_supply_nodes,g_arcs_source_sink,mst_sum_cost,mst_mean_cost,mst_std_cost,mst_sum_cap,mst_mean_cap,mst_std_cap,Network Simplex,CS2,SSP,CAS,CC Simple,CC Minimum Mean Cycle,CC Cancel and Tighten,Minimum
34795932,2502,5000,1,1000,2495007,0.4990014,0.2875636100031434,1,1000,2515885,0.503177,0.2936145004440346,16206,500.0,1,51,670574,0.3351529388244701,0.2146352208728665,1264499,0.5055973610555777,0.2944025819603612,2015,6468,4994,5055,766215,1416621,114145,Network Simplex
34796496,5002,10050,1,2,15055,0.7490049751243781,0.2499980198431518,1,100,504546,0.5020358208955225,0.2873473719206411,67,707.0,1,51,5472,0.5470905818836233,0.146040295944898,252349,0.5045970805838832,0.2882950221899632,3551,18771,63508,29294,2244674,6134917,231560,Network Simplex
34796631,502,1095,1,2,1636,0.7470319634703196,0.2499823808974514,1,1000,548847,0.5012301369863014,0.2948072785937508,6,22360.0,1,6,548,0.5469061876247505,0.1457837555247049,248179,0.4958631285976595,0.2941051311466636,140,1217,1760,3027,31910,128133,4261,Network Simplex
34798577,202,410,3,997,197544,0.4832644274286273,0.288636592160041,14,9998,2041286,0.4979742289921399,0.2805158108730263,3227,14142.0,1,11,48581,0.3764743261883728,0.2445228032151683,1031250,0.5161047193366234,0.2782804456966786,71,424,154,346,4302,12492,1931,Network Simplex
34799092,502,905,1,100,44265,0.4891160220994475,0.2896789856300729,2,9994,4467332,0.4939241998237617,0.2861297253287002,4364,223.0,1,101,14664,0.308099590293098,0.2015189513671135,2476159,0.4945400373956909,0.2866958096100729,373,678,79,122,8510,6188,7118,SSP
34799172,202,390,8,999,201476,0.5171222504555837,0.2913087158511508,2,10000,2058420,0.5278,0.287479537733357,8164,141.0,1,21,59273,0.3453050904726951,0.2089041798297043,991950,0.4935074626865671,0.2886305831446104,73,260,24,33,917,1412,1054,SSP
34802321,402,800,2,999,397453,0.4973135635635636,0.2797719945803573,1,100,39982,0.4997749999999999,0.2859304100213896,7709,200.0,1,21,109162,0.3754819846934388,0.2250684329371829,20145,0.5023690773067332,0.2895117972372588,256,2174,862,983,27123,67655,8661,Network Simplex
34808895,1002,1970,1,1000,987294,0.5011644670050761,0.2891184366527551,3,9998,9710879,0.4930366276300945,0.2916573331763655,17165,3162.0,1,51,275241,0.3296954843717434,0.2161915704758917,4970622,0.4969134737972925,0.293270365269606,705,2345,1178,1631,118764,322834,30954,Network Simplex
34810694,52,95,1,10,495,0.5210526315789473,0.2897893016230586,135,9953,472658,0.4998841925470765,0.2866523714438534,38,70.0,1,11,158,0.3872549019607843,0.214737216802054,222123,0.4576873624607472,0.2974351037350805,16,55,19,22,147,199,354,Network Simplex
34810881,2502,5000,1,9993,24903130,0.4984114880416291,0.2906734138781587,2,9994,25280842,0.5059203922353411,0.2909827716737833,174376,5000.0,1,51,6578401,0.3161428217174669,0.2059835142408023,12677562,0.5072547984708848,0.2895268289329482,1621,8026,5659,5436,937118,2376269,125224,Network Simplex
34812349,5002,9950,1,1000,4976821,0.5001830150753769,0.28924808946517,3,10000,49653138,0.499026512562814,0.2896739022223823,35974,7071.0,1,101,1339768,0.2921483315114512,0.1848613351337133,24909141,0.4980832033593281,0.2902423150705716,6529,20916,28362,20028,5845879,17224524,584807,Network Simplex
34812735,2002,4080,1,100,205909,0.5046789215686275,0.2866794254687146,1,100,209292,0.5129705882352941,0.2864950451572487,648,447.0,1,21,54068,0.3178881147661463,0.1998220097403639,101385,0.506671664167916,0.28606153366218,1072,6164,10729,8568,303695,844271,52267,Network Simplex
34815501,502,1095,6,9993,5373722,0.4910946338235851,0.2845078950936504,1,1000,556086,0.5078410958904109,0.2849252122504569,14878,22360.0,1,6,1242544,0.3111829039536986,0.2057819193806321,255107,0.5091956087824351,0.2878180799851634,203,1846,4644,3949,35987,144885,6204,Network Simplex
34817494,502,1095,1,996,532084,0.4878729529992114,0.2850415078985298,1,10,6090,0.5561643835616439,0.2917994720388545,1330,223.0,1,6,124742,0.273912021940717,0.1832308157461759,2813,0.5614770459081837,0.2926460840521086,200,1451,2993,2823,14818,53242,5041,Network Simplex
34818271,102,215,10,9871,1086983,0.5121806183487925,0.2909272882899823,1,100,10724,0.4987906976744186,0.2875484637121788,14733,100.0,1,6,267926,0.4204680097110995,0.2709884543769243,4860,0.4811881188118811,0.280463855982019,25,214,90,151,1585,2615,629,Network Simplex
34818396,102,185,1,2,281,0.7594594594594595,0.2498209731522452,1,984,87853,0.4826027246758954,0.2834280018787993,30,100.0,1,21,121,0.599009900990099,0.1992535821534466,49354,0.4965990501489173,0.2643845407688744,35,85,21,27,708,903,721,SSP
34822417,502,960,1,100,48383,0.5039895833333333,0.2866534999928655,2,1000,470376,0.489975,0.2890935715732884,2003,223.0,1,51,14321,0.3040939397800144,0.1909682068317866,254299,0.5075828343313373,0.2881518153463131,296,1271,516,542,32341,54716,10528,Network Simplex
34825334,1002,2090,1,2,3119,0.7461722488038277,0.2499706949239854,1,1000,1055475,0.5050119617224881,0.2970824259351282,11,316.0,1,11,1102,0.5504495504495505,0.1505975367800333,521648,0.5216485216485216,0.3011126970448473,546,878,240,447,7616,29730,5570,SSP
34826119,27,50,209,9756,245856,0.504009840098401,0.2728424474413544,174,9915,230717,0.4653898134140192,0.2996825005223829,18469,500.0,1,6,76162,0.4884621798078526,0.2690453869695619,112128,0.4389877223753445,0.3113237930260888,9,84,10,9,75,120,97,Network Simplex
34827638,2002,4080,1,10,22697,0.5562990196078432,0.2857987239077076,1,100,205672,0.5040980392156862,0.2871337738995578,73,447.0,1,21,6511,0.361541451496474,0.1933780836142706,100196,0.5007296351824089,0.2850958217030557,1017,5662,8128,6561,304024,821319,43029,Network Simplex
34833398,5002,9950,1,1000,5004400,0.5029547738693467,0.2861858642724532,1,9999,50072992,0.5032964804018091,0.289033353769294,34237,707.0,1,101,1379486,0.2966043350469691,0.1859464876639242,24981709,0.4995842315685277,0.2895776148472197,6309,10468,3037,2171,1822857,2814062,218033,CAS
34838097,102,215,62,10000,1179792,0.548740465116279,0.3006345523006179,23,9999,1062789,0.4943699021064897,0.2897165514834185,23361,10000.0,1,6,297204,0.345053220143778,0.2300722082307799,467528,0.465084908973164,0.2783475984299477,26,184,60,114,829,3201,833,Network Simplex
34839190,1002,2090,1,2,3152,0.754066985645933,0.2499669170665505,1,100,105604,0.5052822966507177,0.2888637064131866,13,316.0,1,11,1106,0.5524475524475524,0.153209106994452,51178,0.5112687312687313,0.296630576664437,219,1254,1342,1566,34570,101413,6916,Network Simplex
34841166,102,215,1,2,305,0.7093023255813954,0.2466651562278654,17,9934,1015882,0.4756424962894639,0.2815273481906765,6,1000.0,1,6,101,1.0,0.0,455338,0.464724979868361,0.2782122811701628,21,84,19,24,132,451,436,SSP
34842011,502,1095,1,9990,5545132,0.5069116605189665,0.2934678096562346,5,1000,550830,0.503041095890411,0.2751794817379654,9461,2236.0,1,6,1297397,0.2996198970796114,0.2046709848486714,265384,0.5297085828343313,0.2724684803067435,84,825,474,1467,5405,43023,2773,Network Simplex
34852343,2002,3920,3,9999,19657700,0.5015220909846086,0.2909914981833415,1,1000,1949185,0.4972410714285714,0.2873796044217953,357047,447.0,1,101,5504597,0.300680187832633,0.1966318289868374,984515,0.4920114942528735,0.2852843297368774,2128,8013,7407,4508,633750,1203724,142819,Network Simplex
34852502,2002,3920,1,10,21581,0.5505357142857144,0.2829594309098326,1,1000,1981231,0.5054160714285715,0.2867104377221939,430,447.0,1,101,6632,0.3314342828585707,0.1765808636387201,1018253,0.508872063968016,0.2848849117059888,1990,6053,6328,4348,642947,947995,97754,Network Simplex
34860554,102,215,1,2,331,0.7697674418604651,0.2492172711556988,1,100,11145,0.5183720930232558,0.288704646957213,7,100.0,1,6,115,0.5693069306930693,0.1727715679862885,5176,0.5283249974481985,0.2922947540595634,21,113,71,62,845,1467,437,Network Simplex
34861432,5002,10050,1,10,55162,0.5488756218905473,0.2876482606300944,1,10000,50544887,0.5029341990049752,0.2873096764999877,199,707.0,1,51,15868,0.3525517118798462,0.1931439893400413,25111162,0.5021228154369126,0.2872693030709239,3889,11911,2659,5245,1508480,4809061,191376,SSP
34868114,102,200,6,999,98551,0.4932482482482482,0.276648001392079,7,997,103876,0.5209428284854564,0.2953730553789338,3660,1000.0,1,11,28588,0.3704836452231611,0.2419638966445448,50729,0.5037786627208358,0.302685559500839,40,233,99,100,1938,3200,948,Network Simplex
34868514,502,1040,1,100,54283,0.5219519230769231,0.2913670326042558,2,1000,521141,0.5010971153846154,0.2887969562075679,364,2236.0,1,11,14105,0.3392011158406079,0.2164162056274268,254517,0.5080179640718563,0.2950984099136753,140,1254,722,1051,20571,95638,6011,Network Simplex
34872161,252,455,1,2,690,0.7582417582417582,0.2498641099099357,13,9981,2358427,0.5193223167975197,0.2911329679429033,75,1581.0,1,51,295,0.5876494023904383,0.1901112396882892,1264283,0.5048595834163596,0.2959905221275341,129,235,64,78,4889,6344,3618,SSP
34874976,1002,2090,1,100,106988,0.5119043062200958,0.2857269925780141,8,10000,10335425,0.494517942583732,0.2871288612542199,298,3162.0,1,11,27430,0.3011274439845868,0.1822168230130672,4967747,0.4962784215784216,0.2870578802389839,294,1175,166,373,23741,92804,6742,SSP
